78120
2003-10-01/19:30:00      2349.1
2003-10-01/20:30:00      2343.7
2003-10-01/21:30:00      2332.5
2003-10-01/22:30:00      2321.9
2003-10-01/23:30:00      2311.8
2003-10-02/00:30:00      2317.6
2003-10-02/01:30:00      2312.8
2003-10-02/02:30:00      2308.4
2003-10-02/03:30:00      2308.6
2003-10-02/04:30:00      2305.3
2003-10-02/05:30:00      2302.1
2003-10-02/06:30:00      2306.5
2003-10-02/07:30:00      2307.2
2003-10-02/08:30:00      2308.7
2003-10-02/09:30:00      2309.6
2003-10-02/10:30:00      2310.7
2003-10-02/11:30:00      2316.2
2003-10-02/12:30:00      2318.8
2003-10-02/13:30:00      2320.6
2003-10-02/14:30:00      2331.4
2003-10-02/15:30:00      2338.5
2003-10-02/16:30:00      2340.3
2003-10-02/17:30:00      2343.3
2003-10-02/18:30:00      2338.0
2003-10-02/19:30:00      2334.6
2003-10-02/20:30:00      2330.3
2003-10-02/21:30:00      2329.4
2003-10-02/22:30:00      2330.1
2003-10-02/23:30:00      2321.9
2003-10-03/00:30:00      2329.6
2003-10-03/01:30:00      2325.7
2003-10-03/02:30:00      2319.9
2003-10-03/03:30:00      2320.6
2003-10-03/04:30:00      2317.3
2003-10-03/05:30:00      2315.2
2003-10-03/06:30:00      2315.7
2003-10-03/07:30:00      2313.1
2003-10-03/08:30:00      2314.6
2003-10-03/09:30:00      2312.7
2003-10-03/10:30:00      2313.0
2003-10-03/11:30:00      2319.7
2003-10-03/12:30:00      2324.2
2003-10-03/13:30:00      2326.2
2003-10-03/14:30:00      2328.3
2003-10-03/15:30:00      2331.7
2003-10-03/16:30:00      2341.1
2003-10-03/17:30:00      2356.7
2003-10-03/18:30:00      2370.4
2003-10-03/19:30:00      2368.7
2003-10-03/20:30:00      2359.7
2003-10-03/21:30:00      2353.8
2003-10-03/22:30:00      2347.7
2003-10-03/23:30:00      2345.8
2003-10-04/00:30:00      2334.3
2003-10-04/01:30:00      2331.9
2003-10-04/02:30:00      2323.8
2003-10-04/03:30:00      2322.6
2003-10-04/04:30:00      2335.4
